sku_id,category_id,period,qty_total
43990125856,672241,2025-02-03,0.00011709525466196968
43990125856,672241,2025-02-10,0.0001268063306684719
43990125856,672241,2025-02-17,0.00014816758396901664
43990125856,672241,2025-02-24,0.00016990145772818877
43990125856,672241,2025-03-03,0.00018953649341282852
43992266349,672241,2024-11-25,0.8938622857387887
43992266349,672241,2024-12-02,0.8937946667963805
43992266349,672241,2024-12-09,0.8937903518871828
43992266349,672241,2024-12-16,0.8937775631018151
43992266349,672241,2024-12-23,0.8937374865370133
43992266349,672241,2024-12-30,0.8936763719964115
43992266349,672241,2025-01-06,0.8936085094426399
43992266349,672241,2025-01-13,0.8935469045107866
43992266349,672241,2025-01-20,0.8934998727775547
43992266349,672241,2025-01-27,0.8934706784618669
43992266349,672241,2025-02-03,0.8934628738321918
43992266349,672241,2025-02-10,0.8934739697393966
43992266349,672241,2025-02-17,0.8934918269903933
